Player,weighted_pred,value,rating,rating_scaled
Philippe Coutinho,80.66145340029138,0.006734196848634872,80.66818759714002,0.8423443136795036
Lucas Digne,76.39437639018662,0.15769560952628867,76.55207199971291,-0.6638737841424759
Ashley Young,72.19038261337282,0.08371107282111306,72.27409368619394,-2.229322617003232
Marvelous Nakamba,72.73689668534077,0.12571312327172393,72.86260980861249,-2.013965780329128
Leon Bailey,78.36712365667543,0.03034684091311387,78.39747049758854,0.0114164377675269
Axel Tuanzebe,78.36712365667543,0.0033375647432685417,78.3704612214187,0.0015328813869606732
Kortney Hause,78.36712365667543,0.04101980993896861,78.4081434666144,0.015322017852375603
Anwar El Ghazi,78.36712365667543,-0.02855233891753038,78.3385713177579,-0.01013665239914504
Morgan Sanson,78.36712365667543,0.028770164036251832,78.39589382071168,0.01083948136527304
Carney Chukwuemeka,78.36712365667543,0.0013436748025490587,78.36846733147799,8.032534057555977e-4
Bertrand Traoré,78.36712365667543,-1.6656909979394149e-4,78.36695708757564,2.506069496503823e-4
Tim Iroegbunam,78.36712365667543,-0.014479999030140306,78.35264365764529,-0.004987133996323565
Robin Olsen,78.36712365667543,0.04184225925580666,78.40896591593123,0.015622978312845363
Jed Steer,78.36712365667543,0.01958065008220855,78.38670430675764,0.0074767448482479975
Cameron Archer,78.36712365667543,-5.726480915585108e-4,78.36655100858387,1.020096831070998e-4
Keinan Davis,78.36712365667543,-0.0010668573846431893,78.36605679929079,-7.883727411024103e-5
Trézéguet,78.36712365667543,-0.0010001672341229983,78.3661234894413,-5.4433219054039006e-5
Jaden Philogene Bidace,78.36712365667543,-3.950781677339752e-4,78.3667285785077,1.6698818688782273e-4
Wesley Moraes,78.36712365667543,-3.3281460354993455e-4,78.36679084207188,1.8977241268883655e-4
Lamare Bogarde,78.36712365667543,NA,NA,NA
Benjamin Chrisene,78.36712365667543,NA,NA,NA
Josh Feeney,78.36712365667543,NA,NA,NA
Frederic Guilbert,78.36712365667543,NA,NA,NA
Conor Hourihane,78.36712365667543,NA,NA,NA
Kaine Kessler,78.36712365667543,NA,NA,NA
Filip Marshall,78.36712365667543,NA,NA,NA
Tommi O'Reilly,78.36712365667543,NA,NA,NA
Aaron Ramsey,78.36712365667543,NA,NA,NA
Viljami Sinisalo,78.36712365667543,NA,NA,NA
James Ward-Prowse,80.49759860938379,0.35141678809071863,80.8490153974745,0.908514978474095
Oriol Romeu,79.11250102142317,0.2735089337635548,79.38600995518672,0.37315458291977016
Mohammed Salisu,77.46479446067177,0.27422298964281444,77.73901745031458,-0.22953255234101466
Jan Bednarek,78.60974097411878,0.27302409593300436,78.88276507005179,0.18900121412216267
Kyle Walker-Peters,77.88739652009612,0.2722029089278283,78.15959942902394,-0.07562817989195077
Valentino Livramento,75.95612294831302,0.1430349111492418,76.09915785946227,-0.8296095266545224
Mohamed Elyounoussi,77.4799348039005,0.15322736717658653,77.63316217107709,-0.2682683782826299
Che Adams,77.74368006977,0.1685776024384454,77.91225767220844,-0.16613842471973547
Armando Broja,74.4120643411808,0.20870740084227346,74.62077174202307,-1.3705982022513878
Nathan Redmond,76.09903627517859,0.251209185415639,76.35024546059422,-0.7377285578109701
Fraser Forster,77.92548180308677,0.16939450099542944,78.09487630408219,-0.09931243749535583
Romain Perraud,73.16746111291492,0.24233002022974484,73.40979113314467,-1.813734665752138
Alex McCarthy,76.18266753127926,0.17530807485770428,76.357975606136975,-0.7348998507837504
Adam Armstrong,75.44868999440786,0.1924388638485284,75.64112885825638,-0.9972169600742414
Stuart Armstrong,75.37416760312887,0.16831039029472247,75.54247799342359,-1.0333164607952172
Ibrahima Diallo,72.74518797785794,0.11084531323729818,72.85603329109523,-2.016372338034002
Nathan Tella,78.36712365667543,0.08399665531363056,78.45112031198906,0.031048617545314842
Lyanco,73.97208966036042,0.122476160396902,74.09456582075732,-1.5631537471653771
Jack Stephens,78.36712365667543,0.10571468444991068,78.47283834112534,0.038995937721293096
Moussa Djenepo,78.36712365667543,0.018958289641988126,78.38608194631742,0.007249003295262754
Theo Walcott,78.36712365667543,0.03079980068858641,78.39792345736402,0.011582190209423478
Yan Valery,78.36712365667543,0.058340908067458286,78.4254645647429,0.021660360607275747
Shane Long,78.36712365667543,0.03482281376987054,78.4019464704453,0.013054339124431217
Willy Caballero,78.36712365667543,0.012397015650004744,78.37952067232544,0.00484802368291608
William Smallbone,78.36712365667543,0.0060467910969771365,78.37317044777241,0.0025242737977115917
Kgagelo Chauke,78.36712365667543,NA,NA,NA
Tyler Dibling,78.36712365667543,NA,NA,NA
Harry Lewis,78.36712365667543,NA,NA,NA
Dynel Simeu,78.36712365667543,NA,NA,NA
Thierry Small,78.36712365667543,NA,NA,NA
Jordan Pickford,80.2636300082921,0.65539483791004,80.91902484620213,0.9341336707085922
Michael Keane,76.42446691060657,0.5139460810611565,76.93841299166772,-0.5224992818382713
Séamus Coleman,76.42911673670042,0.5379544849713538,76.96707122167177,-0.5120123206094288
Abdoulaye Doucouré,77.30706009407824,0.5372950185715225,77.84435511264977,-0.1909861389480826
Richarlison,77.87391538525333,0.5409906656647617,78.41490605091809,0.017796663334301917
Demarai Gray,77.33977884292482,0.402615572146219,77.74239441507103,-0.22829681313216943
Anthony Gordon,74.89922627657394,0.5296863481218801,75.42891262469583,-1.0748736546141917
Allan,75.63613044230222,0.45046976024292795,76.08660020254514,-0.8342047742045754
Mason Holgate,74.65253059167482,0.4660085163912104,75.11853910806603,-1.1884492325509888
Ben Godfrey,74.55641216099693,0.35301043675960375,74.90942259775653,-1.264971639399433
Alex Iwobi,75.26924298065617,0.47786738734001566,75.74711036799619,-0.9584349423621117
Andros Townsend,74.89469571558945,0.22248590071392615,75.11718161630337,-1.1889459821228041
Dominic Calvert-Lewin,74.1835422785278,0.16434281932284125,74.34788509785064,-1.470456136844708
Vitaliy Mykolenko,74.05832649636855,0.24593610380049052,74.30426260016904,-1.4864190013282246
Jonjoe Kenny,72.58387309107924,0.2712445789238092,72.85511767000305,-2.0167073930214388
Yerry Mina,78.36712365667543,0.13169097503388,78.49881463170931,0.04850149169949381
Salomón Rondón,78.36712365667543,0.09975326041486617,78.4668769170903,0.036814462357487886
Fabian Delph,78.36712365667543,0.17676849702381706,78.54389215369925,0.0649967960268684
André Gomes,78.36712365667543,0.09982436284197099,78.4669480195174,0.036840481005400445
Jarrad Branthwaite,78.36712365667543,0.07144712747916179,78.43857078415459,0.026456344686115133
Asmir Begović,78.36712365667543,0.021018618364200926,78.38814227503963,0.008002943347576405
Tom Davies,78.36712365667543,0.012745075142728686,78.37986873181816,0.004975389762572621
Jean-Philippe Gbamin,78.36712365667543,0.009155965339665645,78.37627962201509,0.0036620199087623435
Ellis Simms,78.36712365667543,0.043353369602082165,78.41047702627752,0.016175941828448347
Lewis Dobbin,78.36712365667543,0.0037696496125673856,78.370893306288,0.0016909950342901012
Tyler Onyango,78.36712365667543,0.0030306896471692804,78.37015434632261,0.0014205859927824535
Isaac Price,78.36712365667543,0.0012660653378270496,78.36838972201326,7.748536250487189e-4
Cenk Tosun,78.36712365667543,0.0013845159140297883,78.36850817258946,8.18198472232959e-4
Moise Kean,78.36712365667543,-1.518167732704539e-5,78.3671084749981,3.060044403424822e-4
Nathan Broadhead,78.36712365667543,NA,NA,NA
Andy Lonergan,78.36712365667543,NA,NA,NA
Niels Nkounkou,78.36712365667543,NA,NA,NA
Nathan Patterson,78.36712365667543,NA,NA,NA
Harry Tyrer,78.36712365667543,NA,NA,NA
Reece Welch,78.36712365667543,NA,NA,NA
Charlie Whitaker,78.36712365667543,NA,NA,NA
Illan Meslier,78.40603180655755,0.3569035271227106,78.76293533368026,0.1451516882019352
Stuart Dallas,78.34433804190043,0.26777566472705056,78.61211370662748,0.08996124011251551
Raphael Dias Belloli,81.07421674603255,0.29346291253335066,81.3676796585659,1.098310789174275
Jack Harrison,76.32703357419545,0.2731468300626651,76.60018040425813,-0.6462693831318137
Diego Llorente,76.7129416232168,0.19788964155171124,76.91083126476852,-0.532592316215325
Rodrigo,78.65655295042102,0.18637358724255304,78.84292653766357,0.1744230233368244
Luke Ayling,77.63096031889656,0.21866743578954428,77.8496277546861,-0.18905671090591988
Mateusz Klich,76.45861784169378,0.22018420092398303,76.67880204261776,-0.617499215779925
Pascal Struijk,76.90930613241805,0.23606589450533164,77.14537202692338,-0.4467663639861315
Liam Cooper,75.28940640272471,0.12414204470782494,75.41354844743253,-1.0804958975527972
Junior Firpo,78.38779025272878,0.2759263479787097,78.66371660070749,0.10884438640021434
Kalvin Phillips,77.46194466325396,0.1988406396180721,77.66078530287203,-0.25816019253243694
Robin Koch,74.00473198321609,0.18317535206941923,74.1879073352855,-1.5289971072137842
Adam Forshaw,75.36932511937216,0.19078402732893773,75.5601091467011,-1.026864658963254
Tyler Roberts,73.27525005404476,0.10391922697742528,73.37916928102219,-1.8249401789997586
Jamie Shackleton,78.36712365667543,0.0520129585997514,78.41913661527518,0.01934476188688585
Patrick Bamford,78.36712365667543,0.008714934991807234,78.37583859166723,0.0035006328252587724
Joe Gelhardt,78.36712365667543,0.08925632812478335,78.45637998480022,0.03297329973396598
Sam Greenwood,78.36712365667543,-0.0017823857812576077,78.36534127089418,-3.406719565849676e-4
Lewis Bate,78.36712365667543,0.038022479012236945,78.40514613568767,0.01422519878105818
Charlie Cresswell,78.36712365667543,0.0025346896529054494,78.36965834632834,0.001239083760833959
Cody Drameh,78.36712365667543,0.014745615940619941,78.38186927261606,0.005707451504741147
Leo Fuhr Hjelde,78.36712365667543,5.095242516581932e-4,78.36763318092709,4.980110901946835e-4
Crysencio Summerville,78.36712365667543,0.0030654435554320508,78.37018910023086,0.0014333035572776794
Kristoffer Klaesson,78.36712365667543,-0.00803784069758391,78.35908581597785,-0.0026297426063432807
Hélder Costa,78.36712365667543,0.003444769793164444,78.3705684264686,0.0015721111370772473
Liam McCarron,78.36712365667543,5.10561958615739e-4,78.36763421863405,4.983908203006443e-4
Stuart McKinstry,78.36712365667543,6.897635250689066e-4,78.3678134202005,5.639663942031276e-4
Nohan Kenneh,78.36712365667543,NA,NA,NA
Archie Gray,78.36712365667543,NA,NA,NA
Jack Jenkins,78.36712365667543,NA,NA,NA
Kris Moore,78.36712365667543,NA,NA,NA
Nick Pope,81.6904242533435,0.7391781688631954,82.42960242220668,1.4869022286578204
Dwight McNeil,77.02679968683708,0.6897675493919093,77.71656723622898,-0.23774780236383655
James Tarkowski,75.766345508289,0.6695935313210674,76.43593903961008,-0.7063705416120333
Josh Brownhill,76.21668698104939,0.675999743672862,76.89268672472225,-0.5392319826550681
Charlie Taylor,76.73902718037046,0.5361186748679219,77.27514585523838,-0.39927797737379467
Ashley Westwood,75.75233289360116,0.5025150320156266,76.25484792561679,-0.7726375612802695
Ben Mee,75.79144294369995,0.4548641258955608,76.2463070695955,-0.7757629331522818
Maxwel Cornet,77.11985135941734,0.36252585364218115,77.48237721305952,-0.32344540800146276
Matthew Lowton,73.79393536705534,0.38825352795695567,74.1821888950123,-1.5310896670622467
Jack Cork,73.87999425572123,0.4405012970462486,74.32049555276748,-1.4804788457601583
Connor Roberts,73.97271098041826,0.4448476316686309,74.41755861208689,-1.444960373764802
Nathan Collins,75.643867576150015,0.29192702506652396,75.93579460121654,-0.8893893579699211
Aaron Lennon,71.67621168268903,0.36108590757735615,72.03729759026639,-2.315973867857946
Wout Weghorst,75.68618605179445,0.33165801771501685,76.01784406950947,-0.8593648382171912
Jay Rodriguez,73.72853612986647,0.3411330499925933,74.06966917985906,-1.5722642228574053
Jóhann Berg Guðmundsson,72.45273081755646,0.23908320612091638,72.69181402367737,-2.0764654104322764
Ashley Barnes,78.36712365667543,0.1998609359338303,78.56698459260926,0.07344705661499445
Erik Pieters,78.36712365667543,0.23708978681794185,78.60421344349338,0.08707028162787493
Matěj Vydra,78.36712365667543,0.07825895074022458,78.44538260741565,0.028949008274423205
Kevin Long,78.36712365667543,0.13164074221786973,78.4987643988933,0.048483109908510263
Wayne Hennessey,78.36712365667543,0.02817995648203722,78.39530361315747,0.010623505579709688
Dale Stephens,78.36712365667543,0.0033375967901191454,78.37046125346555,0.0015328931139282705
Phil Bardsley,78.36712365667543,NA,NA,NA
Dara Costelloe,78.36712365667543,NA,NA,NA
Owen Dodgson,78.36712365667543,NA,NA,NA
Anthony Gomez Mancini,78.36712365667543,NA,NA,NA
Joseph McGlynn,78.36712365667543,NA,NA,NA
Will Norris,78.36712365667543,NA,NA,NA
Lewis Richardson,78.36712365667543,NA,NA,NA
Bobby Thomas,78.36712365667543,NA,NA,NA
Sam Waller,78.36712365667543,NA,NA,NA
Emmanuel Dennis,79.06851529474498,0.4674057016026681,79.53592099634766,0.4280118185622957
Craig Cathcart,75.20813076327708,0.45581187579361077,75.6639426390707,-0.9888686693790656
Joshua King,76.58834360396787,0.444853070565239,77.03319667453312,-0.4878149064530611
Ben Foster,78.02349489488218,0.35741150097090435,78.38090639585307,0.0053551041587908835
Kiko Femenía,75.93471822243032,0.3472725265425575,76.28199074897287,-0.7627051357209684
Juraj Kucka,75.7840625090452,0.3159362573463165,76.09999876639152,-0.8293018119644344
Ismaila Sarr,75.59723154639141,0.33165264811952344,75.92888419451094,-0.8919180963877129
Tom Cleverley,73.63334094117657,0.3306414759782149,73.96398241715478,-1.610938383219886
Samir Santos,75.61042837667219,0.28382589188553714,75.89425426855773,-0.9045902918016528
Hassane Kamara,73.67262521757404,0.29508810547305386,73.967713323047093,-1.6095731256503993
Imran Louza,74.9441067747433,0.31828202787501403,75.26238880261832,-1.1358100371318285
João Pedro,76.27179501238966,0.2672945917630198,76.53908960415268,-0.6686244571211755
William Troost-Ekong,74.10927480799171,0.2707273060395107,74.38000211403121,-1.4587034953373932
Adam Masina,73.29166324659742,0.2100815774889234,73.50174482408634,-1.7800858747549997
Christian Kabasele,74.45992813668862,0.19216708413494543,74.65209522082357,-1.3591359414039155
Daniel Bachmann,78.46265510715904,0.2586756173625006,78.72133072452154,0.12992723354695607
Cucho,72.11469686447406,0.1919146947238845,72.30661155919795,-2.2174232891874794
Jeremy Ngakia,69.64005429569914,0.17703571088767822,69.81709000658682,-3.128418699473001
Edo Kayembe,78.36712365667543,0.12345812961673161,78.49058178629217,0.04548883074030726
Ken Sema,78.36712365667543,0.14162126565875655,78.50874492233419,0.05213530204854591
Danny Rose,78.36712365667543,0.11850457050860624,78.48562822718404,0.04367616532780975
Francisco Sierralta,78.36712365667543,0.11094031069011877,78.47806396736556,0.04090816118275029
Oghenekaro Etebo,78.36712365667543,0.07479098368855722,78.44191464036399,0.027679968420652006
Ozan Tufan,78.36712365667543,0.02605914614388942,78.39318280281933,0.009847433373342864
Samuel Kalu,78.36712365667543,0.02359236632700276,78.39071602300244,0.008944759890154846
Nicolas Nkoulou,78.36712365667543,0.024938273818023958,78.39206193049345,0.009437270407164468
Dan Gosling,78.36712365667543,0.016391114567242602,78.38351477124267,0.006309591982258019
Ashley Fletcher,78.36712365667543,0.0018325422725854901,78.36895619894801,9.821456193875445e-4
Troy Deeney,78.36712365667543,0.0027524745202641924,78.3698761311957,0.001318778196251166
Vincent Angelini,78.36712365667543,NA,NA,NA
Kwadwo Baah,78.36712365667543,NA,NA,NA
Adrian Blake,78.36712365667543,NA,NA,NA
Kamil Conteh,78.36712365667543,NA,NA,NA
Tiago Çukur,78.36712365667543,NA,NA,NA
Rob Elliot,78.36712365667543,NA,NA,NA
Shaqai Forde,78.36712365667543,NA,NA,NA
Jack Grieves,78.36712365667543,NA,NA,NA
James Morris,78.36712365667543,NA,NA,NA
Teemu Pukki,77.24765916635711,0.48388212994735236,77.73154129630446,-0.23226831575815168
Grant Hanley,79.1228357775865,0.43934766859930574,79.56218344618581,0.4376220873468022
Max Aarons,76.98047130402422,0.44817141419647744,77.4286427182207,-0.3431085750549209
Kenny McLean,73.80403989615067,0.359364551145464,74.16340444729613,-1.537963496146487
Tim Krul,80.16679803785597,0.31259710446270395,80.47939514231868,0.773259127548704
Ben Gibson,77.04290318030809,0.3338763793003187,77.37677955960841,-0.36208696044353234
Pierre Lees-Melou,75.75590835504214,0.3532802758396107,76.10918863088175,-0.8259389471750296
Milot Rashica,73.9443797032118,0.3906824228495435,74.33506212606133,-1.4751484715762653
Billy Gilmour,77.52131933495073,0.3081654421487924,77.82948477709952,-0.19642766943873757
Mathias Normann,75.85436428545455,0.2496972130920691,76.10406149854661,-0.8278151285723482
Josh Sargent,72.50732969336592,0.22408819319413067,72.73141788656005,-2.0619730927104785
Dimitris Giannoulis,75.62243123510353,0.18101603568124447,75.80344727078477,-0.9378194711619227
Sam Byram,74.37945827553794,0.12855404118726635,74.50801231672521,-1.4118604756408413
Ozan Kabak,76.25021013353296,0.13899094276932691,76.38920107630229,-0.7234734544246711
Kieran Dowell,72.9444744382127,0.12799167370669842,73.0724661119194,-1.9371726596061676
Angus Gunn,78.36712365667543,0.18711189441874246,78.55423555109418,0.06878177533088797
Lukas Rupp,78.36712365667543,0.09315819315106383,78.4602818498265,0.03440111670818159
Adam Idah,78.36712365667543,0.047030435100412854,78.41415409177584,0.017521497479002168
Jakob Sørensen,78.36712365667543,0.06540131769166542,78.4325249743671,0.024243989881598652
Przemysław Płacheta,78.36712365667543,0.08694985342038805,78.45407351009582,0.03212928700893376
Todd Cantwell,78.36712365667543,0.08600015748797113,78.4531238141634,0.031781762949664775
Andrew Omobamidele,78.36712365667543,0.061536492048994966,78.42866014872443,0.022829726800273172
Christos Tzolis,78.36712365667543,-0.0109061671322551,78.35621748954317,-0.0036793548157467645
Christoph Zimmermann,78.36712365667543,0.033459100982363196,78.4005827576578,0.012555313081032629
Tony Springett,78.36712365667543,0.03187886948514496,78.39900252616057,0.011977055929711962
Jon Rowe,78.36712365667543,0.014829893704154955,78.38195355037959,0.005738291428857574
Bali Mumba,78.36712365667543,0.01280572340224519,78.37992938007768,0.00499758289683442
Thomas Dickson-Peters,78.36712365667543,NA,NA,NA
Liam Gibbs,78.36712365667543,NA,NA,NA
Abu Kamara,78.36712365667543,NA,NA,NA
Jon McCracken,78.36712365667543,NA,NA,NA
Michael McGovern,78.36712365667543,NA,NA,NA
Jonathan Tomkinson,78.36712365667543,NA,NA,NA
